user_id,gender,married,has_children,home_country,home_city,home_airport,user_age,account_age,total_sessions,avg_session_duration,avg_page_clicks,avg_clicks_per_min,avg_seats,avg_checked_bags,avg_flight_base_fare,avg_flight_paid_fare,num_flight_discounts,avg_flight_discount_amount,total_airlines,total_origin_airports,total_destinations,total_destination_airports,avg_nights,avg_rooms,avg_hotel_base_rate,avg_hotel_paid_rate,avg_total_hotel_cost,num_hotel_discounts,avg_hotel_discount_amount,total_hotels,total_trips,avg_trip_duration_days,avg_total_trip_cost,avg_trip_distance_km,type_browsing,type_complete-package,type_flight-hotel,type_flight-one-way,type_flight-roundtrip,type_hotel-only,status_cancelled,status_complete,status_none,start_Friday,start_Monday,start_Saturday,start_Sunday,start_Thursday,start_Tuesday,start_Wednesday,end_Friday,end_Monday,end_Saturday,end_Sunday,end_Thursday,end_Tuesday,end_Wednesday
529338,o,False,False,usa,new york,lga,41,1,8,2.875,23.5,7.4075,0.875,0.375,625.81,625.81,0,,5,1,5,5,1.375,0.875,214.4,206.57,516.11,1,0.15,5,5,2.125,1141.9199999999998,2279.67,3,5,0,0,0,0,0,5,3,2,0,0,0,0,1,2,2,2,0,0,1,0,0
529362,f,False,False,usa,san antonio,sat,38,1,9,15.222222222222221,37.666666666666664,7.092222222222222,0.6666666666666666,0.0,1092.8833333333334,1088.9555,1,0.05,5,1,5,5,1.1111111111111112,0.4444444444444444,171.75,171.75,356.5,0,,4,6,4.0,669.53825,6478.531666666667,3,5,0,0,1,0,1,5,3,1,1,1,1,1,0,0,1,1,1,0,1,0,1
529406,f,False,False,usa,new york,lga,41,1,9,2.0,14.88888888888889,6.1755555555555555,0.4444444444444444,0.3333333333333333,264.27,264.27,1,0.15,3,1,4,4,1.6666666666666667,0.4444444444444444,132.75,132.75,462.25,3,0.08333333333333333,4,4,2.2222222222222223,726.52,1923.42,5,3,1,0,0,0,0,4,5,1,1,1,0,0,0,1,0,2,1,0,0,1,0
529420,m,True,False,usa,oakland,oak,75,1,9,2.0,16.22222222222222,7.865555555555555,0.0,0.0,,,0,,0,0,0,0,0.0,0.0,,,,1,0.1,0,0,0.0,,,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529421,f,False,False,usa,sacramento,mcc,39,1,8,2.625,22.625,8.575,0.5,0.0,481.625,481.625,0,,4,1,4,4,2.375,0.625,252.0,252.0,867.6,1,0.1,5,5,3.0,1253.625,2637.2625000000003,3,4,0,0,0,1,0,5,3,0,4,1,0,0,0,0,0,0,1,1,0,0,3
529422,f,True,False,usa,baltimore,bwi,56,1,8,1.625,13.25,5.71375,0.5,0.25,457.415,457.415,1,0.15,2,1,2,2,0.5,0.125,163.0,163.0,652.0,2,0.07500000000000001,1,2,1.125,846.61,1122.7649999999999,6,1,0,0,1,0,0,2,6,0,0,0,1,1,0,0,0,0,0,0,0,2,0
529424,m,True,True,usa,rochester,roc,50,1,9,1.6666666666666667,13.666666666666666,6.286666666666666,0.3333333333333333,0.1111111111111111,242.55000000000004,222.942,1,0.1,3,1,2,2,1.2222222222222223,0.2222222222222222,168.5,168.5,903.5,1,0.2,2,3,1.8888888888888888,1202.8780000000002,1498.7166666666665,6,2,0,0,1,0,0,3,6,1,0,0,0,1,1,0,0,1,1,0,1,0,0
529428,f,False,True,usa,newport news,phf,44,1,8,1.0,10.125,6.875,0.125,0.125,79.15,79.15,3,0.15,1,1,1,1,1.25,0.25,78.0,78.0,378.0,0,,2,2,1.5,475.15,455.28,6,1,0,0,0,1,0,2,6,0,0,2,0,0,0,0,0,0,1,0,0,1,0
529436,f,False,False,usa,new york,lga,47,1,8,1.875,15.5,8.5,0.75,0.125,1050.624,1044.7776,2,0.275,5,1,5,5,1.5,0.5,247.5,247.5,766.5,0,,4,6,4.5,840.5,2970.736,2,3,0,0,2,1,0,6,2,0,1,1,1,2,0,1,0,1,1,2,1,1,0
529488,f,True,False,usa,sacramento,smf,45,1,9,1.2222222222222223,9.222222222222221,6.592222222222222,0.4444444444444444,0.1111111111111111,2096.625,2023.90125,3,0.11666666666666665,2,1,2,2,0.3333333333333333,0.2222222222222222,45.0,45.0,135.0,0,,1,2,1.8888888888888888,959.2025,6194.795,7,1,0,0,1,0,0,2,7,0,1,0,0,1,0,0,1,1,0,0,0,0,0
529501,m,True,True,usa,houston,hou,49,1,8,2.0,15.875,7.51,0.5,0.375,244.0,229.604125,2,0.22499999999999998,4,1,4,4,1.75,0.5,136.75,134.7,461.1,2,0.07500000000000001,4,4,2.375,690.704125,1413.8,4,3,1,0,0,0,0,4,4,0,1,0,0,1,0,2,1,0,0,1,1,0,1
529502,f,True,False,usa,new york,jfk,40,1,8,2.75,21.375,7.203749999999999,0.5,0.125,610.84,589.4763333333333,2,0.15000000000000002,3,1,3,3,1.125,0.5,212.0,210.0666666666667,600.1999999999999,3,0.13333333333333333,3,3,1.75,1189.6763333333333,2353.63,5,3,0,0,0,0,0,3,5,2,0,1,0,0,0,0,0,2,0,0,1,0,0
529510,f,False,True,usa,new york,jfk,44,1,8,1.625,13.0,6.7625,0.25,0.125,367.005,367.005,2,0.1,2,1,2,2,0.375,0.125,100.0,100.0,300.0,1,0.1,1,2,1.0,529.29,2118.31,6,1,0,0,1,0,0,2,6,0,0,1,0,0,1,0,1,0,0,0,0,1,0
529513,f,False,False,usa,louisville,lou,42,1,8,2.0,16.375,7.5625,0.375,0.125,378.18333333333334,376.5778333333333,2,0.2,3,1,3,3,3.0,0.625,169.75,169.75,991.75,0,,4,5,3.875,1625.22,2088.2966666666666,3,2,0,0,1,2,0,5,3,1,1,0,0,2,1,0,1,2,0,0,1,0,1
529520,m,False,True,usa,stockton,sck,22,1,8,1.625,11.5,7.0625,0.25,0.0,1451.12,1233.4519999999998,1,0.15,1,1,1,1,0.25,0.25,159.0,159.0,318.0,0,,1,1,0.375,1551.4519999999998,4047.46,7,1,0,0,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0
529566,f,False,True,usa,fayetteville,fyv,41,1,9,1.5555555555555556,12.333333333333334,7.666666666666667,0.1111111111111111,0.0,328.37,328.37,1,0.25,1,1,1,1,0.5555555555555556,0.1111111111111111,494.0,444.6,2223.0,3,0.11666666666666665,1,1,0.6666666666666666,2551.37,1847.15,8,1,0,0,0,0,0,1,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
529602,m,True,True,usa,charlotte,clt,45,1,8,17.75,46.375,6.6075,2.0,1.5,4418.06,4418.06,0,,3,1,3,3,1.875,0.25,215.5,215.5,1549.0,1,0.1,2,4,4.75,1953.78,4523.865,4,3,0,0,1,0,1,3,4,0,0,1,1,1,0,0,0,1,0,1,0,1,0
529677,f,False,True,canada,montreal,ymx,22,1,8,2.0,17.875,9.325,0.0,0.0,,,4,0.1125,0,0,0,0,1.375,0.125,173.0,173.0,1903.0,0,,1,1,1.375,,,7,0,0,0,0,1,0,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0
529678,f,False,False,usa,houston,iah,41,1,9,3.4444444444444446,28.11111111111111,8.515555555555556,0.5555555555555556,0.2222222222222222,692.6933333333333,676.4163333333333,2,0.15000000000000002,3,1,3,3,0.8888888888888888,0.5555555555555556,226.0,214.25,561.4166666666666,1,0.15,3,3,1.5555555555555556,1237.8329999999999,2345.0933333333332,6,3,0,0,0,0,0,3,6,1,2,0,0,0,0,0,1,0,0,0,1,1,0
529689,f,True,True,usa,san jose,sjc,47,1,9,1.5555555555555556,12.555555555555555,8.536666666666667,0.3333333333333333,0.1111111111111111,715.0799999999999,666.9261666666666,3,0.09999999999999999,3,1,1,1,4.444444444444445,0.3333333333333333,172.33333333333334,172.33333333333334,1840.6666666666667,2,0.05,3,4,5.0,1044.5055,4124.79,5,2,0,0,1,1,0,4,5,1,1,1,0,1,0,0,0,2,1,1,0,0,0
529695,f,False,False,usa,new york,lga,37,1,9,2.3333333333333335,18.444444444444443,7.344444444444444,0.7777777777777778,0.2222222222222222,610.2760000000001,610.2760000000001,0,,4,1,5,5,1.6666666666666667,0.6666666666666666,91.5,91.5,329.75,0,,4,5,2.4444444444444446,910.5374999999999,2503.6099999999997,4,4,0,0,1,0,0,5,4,2,1,0,0,0,1,1,0,1,0,0,1,2,1
529704,f,True,False,usa,dallas,dal,68,1,9,15.11111111111111,35.888888888888886,5.713333333333334,0.2222222222222222,0.0,2036.28,2036.28,0,,1,1,1,1,0.7777777777777778,0.1111111111111111,255.0,255.0,1785.0,2,0.125,1,3,2.5555555555555554,,10726.48,6,1,0,0,1,1,1,2,6,0,1,0,0,0,0,1,0,0,0,1,1,0,0
529734,f,True,False,usa,philadelphia,pne,39,1,8,1.875,15.5,6.375,0.625,0.5,618.3199999999999,616.477,2,0.1,2,1,4,4,2.125,0.875,169.6,167.8,664.6,1,0.05,5,5,2.875,1046.727,2507.6925,3,4,0,0,0,1,0,5,3,0,1,2,0,1,0,1,0,2,0,1,2,0,0
529737,f,True,False,usa,los angeles,lax,47,1,8,1.75,12.5,7.0625,0.0,0.0,,,0,,0,0,0,0,0.0,0.0,,,,0,,0,0,0.0,,,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529768,m,True,False,usa,los angeles,lax,44,1,8,2.0,15.0,7.16625,0.5,0.125,508.9975,481.7035,2,0.1,4,1,3,4,1.125,0.375,129.66666666666666,129.66666666666666,331.3333333333333,0,,3,4,2.375,863.468,2881.8725,4,3,0,0,1,0,0,4,4,2,0,1,0,1,0,0,0,0,2,1,0,1,0
529781,f,True,True,usa,lubbock,lbb,44,1,7,4.428571428571429,35.0,7.7457142857142856,0.0,0.0,,,2,0.275,0,0,0,0,1.7142857142857142,0.42857142857142855,105.0,105.0,630.0,1,0.05,2,2,1.7142857142857142,,,5,0,0,0,0,2,0,2,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0
529783,f,False,False,usa,phoenix,phx,22,1,9,1.0,8.444444444444445,6.111111111111111,0.0,0.0,,,3,0.11666666666666665,0,0,0,0,1.2222222222222223,0.3333333333333333,441.0,441.0,2331.0,0,,2,2,1.2222222222222223,,,7,0,0,0,0,2,0,2,7,0,0,1,0,0,1,0,0,0,0,1,0,0,1
529787,f,True,True,usa,dallas,dal,49,1,8,2.125,17.375,7.0625,0.5,0.375,243.375,243.375,0,,4,1,4,4,1.125,0.375,92.33333333333333,92.33333333333333,273.6666666666667,1,0.05,3,4,2.25,514.1433333333333,1327.4225000000001,4,3,0,0,1,0,0,4,4,0,1,0,0,1,1,1,0,0,1,2,1,0,0
529801,f,False,True,usa,chicago,mdw,44,1,8,2.125,16.875,7.33375,0.5,0.375,230.25750000000002,230.25750000000002,1,0.05,4,1,4,4,3.125,0.5,260.25,260.25,1139.25,1,0.05,4,5,4.125,1379.6866666666667,1260.1925,3,3,0,0,1,1,0,5,3,0,1,1,0,2,1,0,0,1,0,1,1,1,1
529831,f,False,False,usa,dallas,dal,29,1,8,2.125,16.5,6.8825,0.5,0.25,299.8325,299.8325,0,,4,1,4,4,3.375,0.5,152.75,152.75,1197.5,1,0.05,4,5,4.625,1384.5233333333333,1729.3375,3,3,0,0,1,1,0,5,3,1,0,2,0,0,0,2,0,1,0,1,3,0,0
529840,m,False,False,usa,new york,lga,48,1,8,2.375,19.625,8.115,0.125,0.125,109.03,109.03,1,0.1,1,1,1,1,0.0,0.0,,,,0,,0,1,0.125,,567.24,7,0,0,0,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
529845,f,True,False,usa,cleveland,cle,37,1,10,1.3,11.8,7.4670000000000005,0.2,0.0,99.16,99.16,2,0.15,2,1,2,2,0.9,0.2,109.0,109.0,501.0,2,0.05,2,2,1.2,600.1600000000001,551.095,8,2,0,0,0,0,0,2,8,1,0,0,0,0,1,0,2,0,0,0,0,0,0
529857,f,True,False,usa,jacksonville,nip,69,1,9,1.6666666666666667,14.333333333333334,7.092222222222222,0.0,0.0,,,3,0.08333333333333333,0,0,0,0,2.7777777777777777,0.1111111111111111,224.0,224.0,5600.0,1,0.1,1,1,2.7777777777777777,,,8,0,0,0,0,1,0,1,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0
529879,f,False,False,usa,philadelphia,pne,38,1,8,4.25,31.875,7.24375,0.5,0.375,305.595,305.595,0,,4,1,4,4,1.75,0.5,136.0,136.0,432.75,0,,4,4,2.5,738.345,1767.3700000000001,4,4,0,0,0,0,0,4,4,1,0,1,0,0,0,2,0,1,0,1,0,2,0
529887,f,False,True,usa,houston,iah,39,1,8,1.25,10.375,6.6875,0.125,0.125,590.21,590.21,2,0.125,1,1,1,1,0.125,0.125,118.0,118.0,118.0,2,0.125,1,1,0.375,708.21,3017.98,7,1,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
529913,f,False,False,usa,sacramento,sac,35,1,8,0.75,7.25,6.4375,0.0,0.0,,,1,0.1,0,0,0,0,0.0,0.0,,,,0,,0,0,0.0,,,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529940,f,True,True,usa,nashville,bna,66,1,9,2.111111111111111,15.333333333333334,7.13,0.2222222222222222,0.2222222222222222,163.4,163.4,2,0.15000000000000002,2,1,2,2,0.7777777777777778,0.2222222222222222,174.5,174.5,661.0,1,0.2,2,3,1.5555555555555556,316.99,997.79,6,1,0,0,1,1,0,3,6,0,1,2,0,0,0,0,0,0,0,0,2,1,0
529972,f,True,True,usa,wichita,iab,56,1,8,1.5,13.625,7.125,0.5,0.25,706.8,676.102,2,0.175,2,1,2,2,4.75,0.625,99.66666666666667,97.46666666666665,864.1333333333333,2,0.15000000000000002,3,3,5.25,1051.6019999999999,1851.17,5,2,0,0,0,1,0,3,5,0,1,1,0,1,0,0,0,0,2,0,0,0,1
530004,m,False,False,usa,cincinnati,cvg,44,1,8,2.25,19.0,7.3125,0.25,0.125,272.28,257.782,2,0.1,1,1,2,2,0.875,0.125,262.0,262.0,1834.0,0,,1,2,1.5,2094.964,1525.585,6,1,0,0,1,0,0,2,6,0,0,0,0,1,1,0,0,0,0,1,0,1,0
530039,f,False,False,canada,ottawa,yow,42,1,8,2.75,22.125,6.79125,0.75,0.25,335.14,335.14,1,0.05,3,1,4,4,1.375,0.625,169.66666666666666,169.66666666666666,703.6666666666666,1,0.05,3,4,2.75,1129.3700000000001,1036.8625,4,3,0,0,1,0,0,4,4,0,0,1,0,2,1,0,1,0,0,0,0,1,2
530090,f,False,True,usa,bakersfield,bfl,43,1,9,1.5555555555555556,13.0,5.87,0.3333333333333333,0.2222222222222222,296.30333333333334,296.30333333333334,1,0.3,3,1,3,3,0.8888888888888888,0.3333333333333333,231.66666666666666,219.26666666666665,661.7333333333333,2,0.07500000000000001,3,3,1.2222222222222223,958.0366666666667,2063.766666666667,6,2,1,0,0,0,0,3,6,0,0,0,2,0,1,0,0,0,1,0,0,2,0
530118,f,False,False,usa,indianapolis,ind,43,1,7,2.142857142857143,17.857142857142858,8.392857142857142,0.5714285714285714,0.5714285714285714,246.39249999999998,238.32737500000002,1,0.15,4,1,4,4,1.4285714285714286,0.5714285714285714,168.75,168.75,414.0,0,,4,4,2.142857142857143,652.327375,1616.4475,3,4,0,0,0,0,0,4,3,1,2,0,0,0,1,0,1,0,0,1,2,0,0
530188,f,False,False,usa,san antonio,skf,38,1,9,2.4444444444444446,20.22222222222222,6.751111111111111,0.6666666666666666,0.5555555555555556,552.805,552.805,1,0.15,4,1,4,4,1.8888888888888888,0.6666666666666666,145.75,145.75,828.75,0,,4,4,2.7777777777777777,1381.5549999999998,2202.195,5,4,0,0,0,0,0,4,5,0,2,1,0,0,1,0,1,1,0,1,1,0,0
530196,f,False,False,usa,detroit,dtw,18,1,8,16.125,34.875,6.3125,0.5,0.25,802.23,802.23,1,0.2,1,1,1,1,4.625,0.5,258.75,255.975,1735.4,1,0.1,3,4,4.875,2278.5299999999997,2551.82,4,2,0,0,0,2,1,3,4,2,1,0,1,0,0,0,2,0,0,0,2,0,0
530199,f,True,False,usa,burlington,btv,46,1,8,17.625,41.75,7.21125,0.25,0.125,82.54,82.54,2,0.2,1,1,1,1,3.625,0.75,90.0,90.0,682.75,1,0.1,3,4,3.625,253.54,429.17,4,1,1,0,0,2,1,3,4,3,0,0,0,0,0,1,0,0,2,0,0,2,0
530213,f,True,False,usa,houston,hou,49,1,9,1.7777777777777777,14.333333333333334,7.118888888888888,0.3333333333333333,0.2222222222222222,265.21999999999997,265.21999999999997,0,,3,1,3,3,1.1111111111111112,0.3333333333333333,113.0,113.0,352.6666666666667,1,0.1,3,3,1.4444444444444444,617.8866666666667,1631.4166666666667,6,3,0,0,0,0,0,3,6,0,0,2,1,0,0,0,0,0,0,0,0,1,2
530223,f,True,False,usa,tampa,tpa,41,1,8,1.125,9.75,5.77125,0.25,0.125,327.425,327.425,0,,2,1,1,2,1.0,0.5,111.0,107.96666666666665,335.56666666666666,1,0.1,3,3,1.5,484.77500000000003,1788.99,5,2,0,0,0,1,0,3,5,0,0,1,0,1,0,1,0,0,2,0,0,0,1
530240,f,False,True,usa,san antonio,skf,46,1,8,2.5,18.75,6.1775,0.375,0.25,644.98,610.9390000000001,1,0.15,2,1,2,2,1.0,0.375,239.5,226.6,745.5999999999999,1,0.15,2,2,1.625,1356.539,2451.935,6,2,0,0,0,0,0,2,6,0,0,1,0,0,1,0,0,0,0,0,0,1,1
530277,f,False,True,usa,austin,aus,47,1,7,2.4285714285714284,20.428571428571427,7.392857142857143,0.7142857142857143,0.42857142857142855,424.69,424.69,1,0.1,3,1,4,4,3.142857142857143,0.7142857142857143,152.0,152.0,835.5,0,,4,4,4.0,1260.19,1747.8899999999999,3,4,0,0,0,0,0,4,3,1,1,1,1,0,0,0,0,2,0,0,0,0,2
530278,f,False,False,usa,portland,pdx,55,1,6,2.1666666666666665,16.5,5.971666666666667,0.3333333333333333,0.16666666666666666,452.905,452.905,2,0.1,2,1,2,2,0.3333333333333333,0.16666666666666666,77.0,77.0,154.0,2,0.07500000000000001,1,2,1.0,778.73,2636.6000000000004,4,1,0,0,1,0,0,2,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0
530282,f,False,False,usa,chicago,mdw,39,1,8,2.625,20.625,7.0125,0.5,0.125,181.1175,181.1175,1,0.05,4,1,3,3,2.25,0.625,120.5,120.5,383.0,1,0.1,4,5,3.375,633.7733333333333,991.9475,3,3,0,0,1,1,0,5,3,0,0,0,0,1,1,3,1,1,1,1,1,0,0
530298,f,False,True,canada,winnipeg,ywg,36,1,9,1.7777777777777777,14.222222222222221,8.0,0.2222222222222222,0.0,336.68,328.88775,4,0.1875,1,1,2,2,1.2222222222222223,0.4444444444444444,134.33333333333334,129.20000000000002,514.4666666666667,1,0.2,3,3,1.5555555555555556,977.38775,1902.0349999999999,6,2,0,0,0,1,0,3,6,1,1,0,1,0,0,0,1,1,0,0,1,0,0
530315,m,False,False,usa,san antonio,sat,57,1,9,1.6666666666666667,13.444444444444445,6.592222222222222,0.2222222222222222,0.1111111111111111,376.575,376.575,0,,2,1,1,2,0.7777777777777778,0.2222222222222222,99.0,95.02499999999999,304.575,3,0.06666666666666667,2,2,1.1111111111111112,681.15,2238.85,7,2,0,0,0,0,0,2,7,1,0,0,0,0,1,0,1,0,0,0,0,0,1
530322,m,False,True,canada,windsor,yqg,46,1,8,1.75,13.875,7.75,0.25,0.375,203.435,203.435,0,,2,1,2,2,0.625,0.25,306.0,306.0,924.0,0,,2,2,1.0,1127.435,1792.02,6,1,1,0,0,0,0,2,6,0,1,0,1,0,0,0,0,0,0,0,2,0,0
530329,f,True,True,usa,sacramento,mhr,52,1,10,2.3,18.5,7.367,0.1,0.1,705.79,494.053,3,0.18333333333333335,1,1,1,1,0.0,0.0,,,,1,0.2,0,1,0.8,,4028.15,9,0,0,0,1,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0
530365,f,True,False,usa,san antonio,rnd,51,1,8,2.125,16.375,6.89625,0.25,0.125,191.435,188.6295,3,0.08333333333333333,2,1,2,2,0.75,0.25,110.5,88.9,290.5,2,0.2,2,2,1.25,479.1295,1098.235,6,2,0,0,0,0,0,2,6,0,0,0,0,0,0,2,1,0,0,0,0,1,0
530371,f,True,True,usa,new york,lga,32,1,8,2.125,17.375,6.45,0.125,0.0,668.52,668.52,1,0.2,1,1,1,1,1.125,0.5,170.33333333333334,170.33333333333334,538.6666666666666,2,0.05,3,3,1.25,994.52,3417.16,5,1,0,0,0,2,0,3,5,0,1,0,0,0,0,2,2,0,0,0,1,0,0
530374,f,True,False,usa,burlington,btv,33,1,9,1.5555555555555556,11.777777777777779,5.731111111111111,0.2222222222222222,0.1111111111111111,267.475,267.475,1,0.2,2,1,2,2,1.0,0.2222222222222222,137.0,128.15,592.25,3,0.10000000000000002,2,2,1.3333333333333333,859.725,1549.275,7,2,0,0,0,0,0,2,7,0,1,0,1,0,0,0,0,0,0,1,1,0,0
530379,f,True,False,usa,des moines,dsm,44,1,10,2.1,16.2,7.066,0.1,0.0,222.8,222.8,1,0.55,1,1,1,1,0.1,0.1,138.0,138.0,138.0,1,0.1,1,1,0.2,360.8,1194.74,9,1,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1
530383,f,False,False,usa,oakland,oak,31,1,8,2.125,15.75,7.0375,0.375,0.25,395.20666666666665,395.20666666666665,2,0.275,3,1,3,3,0.875,0.25,99.5,99.5,364.0,1,0.15,2,3,1.5,586.9399999999999,2146.4900000000002,5,2,0,0,1,0,0,3,5,0,0,0,0,1,0,2,2,0,0,0,0,1,0
530385,f,True,False,canada,quebec,yqb,44,1,7,2.2857142857142856,18.0,7.75,0.2857142857142857,0.14285714285714285,480.46000000000004,480.46000000000004,1,0.1,2,1,2,2,1.0,0.2857142857142857,130.0,130.0,444.0,1,0.15,2,2,1.4285714285714286,924.46,2892.09,5,2,0,0,0,0,0,2,5,0,1,0,0,1,0,0,1,1,0,0,0,0,0
530421,m,True,False,usa,detroit,det,47,1,8,1.75,14.875,6.375,0.375,0.0,367.07666666666665,367.07666666666665,0,,2,1,3,3,2.0,0.375,219.33333333333334,219.33333333333334,1001.0,1,0.05,3,3,2.375,1368.0766666666668,2510.4166666666665,5,2,1,0,0,0,0,3,5,0,0,1,0,0,1,1,2,0,0,0,1,0,0
530427,m,False,False,usa,seattle,sea,45,1,8,3.5,27.75,7.3875,0.25,0.25,635.335,635.335,1,0.1,2,1,2,2,1.375,0.5,140.0,135.96666666666667,388.2,1,0.1,3,3,1.625,959.635,3721.54,5,2,0,0,0,1,0,3,5,2,1,0,0,0,0,0,1,0,1,0,0,0,1
530453,f,False,False,usa,montgomery,mxf,18,1,9,1.0,7.555555555555555,6.833333333333333,0.0,0.0,,,0,,0,0,0,0,0.0,0.0,,,,3,0.10000000000000002,0,0,0.0,,,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530463,f,False,False,usa,seattle,sea,39,1,8,3.125,25.0,8.135,1.25,0.125,671.7583333333333,598.5961666666667,3,0.15,6,1,5,5,1.875,1.125,240.0,223.9,695.8799999999999,3,0.06666666666666667,5,6,3.0,1284.9714,2261.3916666666664,2,5,0,0,1,0,0,6,2,0,1,0,1,3,1,0,0,1,2,1,1,1,0
530468,f,True,True,usa,tampa,mcf,38,1,8,1.625,14.375,6.875,0.75,0.125,519.035,519.035,1,0.1,4,1,4,4,1.25,0.75,221.25,221.25,663.25,0,,4,4,2.0,1182.2849999999999,2528.26,4,3,1,0,0,0,0,4,4,2,0,1,0,0,1,0,0,2,0,2,0,0,0
530514,f,True,True,usa,san francisco,sfo,53,1,9,6.777777777777778,30.444444444444443,6.728888888888889,0.2222222222222222,0.2222222222222222,324.62,291.56624999999997,3,0.15,2,1,2,2,1.7777777777777777,0.5555555555555556,122.6,121.46,307.3,3,0.08333333333333333,4,5,2.2222222222222223,603.06625,2745.1099999999997,4,2,1,0,0,2,1,4,4,0,0,4,0,0,1,0,0,1,1,1,0,0,2
530543,m,False,True,usa,charlotte,clt,39,1,7,2.2857142857142856,17.0,7.308571428571428,0.5714285714285714,0.42857142857142855,381.645,368.79375,2,0.15,4,1,3,3,1.8571428571428572,0.42857142857142855,327.6666666666667,327.6666666666667,1619.0,0,,3,4,2.7142857142857144,2059.6626666666666,2242.1375,3,3,0,0,1,0,0,4,3,0,1,0,0,2,0,1,1,0,1,1,0,1,0
530563,m,True,True,usa,phoenix,luf,47,1,8,2.25,18.0,7.0,0.875,0.5,721.225,682.19975,3,0.10000000000000002,4,1,4,4,2.0,0.875,155.0,145.95,641.15,1,0.2,4,4,2.875,1323.34975,2559.665,4,4,0,0,0,0,0,4,4,1,1,0,1,0,0,1,1,0,2,0,1,0,0
530579,f,True,False,usa,bakersfield,bfl,52,1,9,1.4444444444444444,13.555555555555555,7.593333333333334,0.8888888888888888,0.1111111111111111,900.6299999999999,898.2974999999999,2,0.1,4,1,4,4,1.1111111111111112,0.8888888888888888,98.75,96.45,235.9,2,0.1,4,4,1.6666666666666667,1134.1975,2322.23,5,4,0,0,0,0,0,4,5,0,0,2,1,0,0,1,0,3,0,0,0,1,0
530581,m,True,True,usa,san diego,nzy,19,1,8,1.75,13.25,7.175,0.0,0.0,,,2,0.1,0,0,0,0,1.375,0.125,176.0,176.0,1936.0,0,,1,1,1.375,,,7,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1
530585,f,False,False,usa,new york,lga,47,1,8,2.125,17.125,6.89625,0.375,0.25,359.40333333333336,359.40333333333336,1,0.2,3,1,3,3,1.5,0.5,106.0,106.0,208.0,1,0.1,4,4,2.0,557.4033333333333,1953.1066666666666,4,3,0,0,0,1,0,4,4,0,1,0,1,2,0,0,1,0,0,0,1,1,1
530592,f,False,False,canada,toronto,yyz,25,1,8,2.375,19.375,6.885,0.375,0.25,510.76500000000004,510.76500000000004,1,0.15,2,1,2,2,2.5,0.75,220.75,206.2375,1331.625,1,0.15,4,4,2.875,1292.2649999999999,1627.7150000000001,4,2,0,0,0,2,0,4,4,1,0,2,0,0,0,1,0,1,0,2,0,0,1
530599,f,False,False,usa,dallas,dal,26,1,8,1.375,11.0,5.34375,0.0,0.0,,,2,0.07500000000000001,0,0,0,0,1.125,0.125,205.0,205.0,1845.0,1,0.1,1,1,1.125,,,7,0,0,0,0,1,0,1,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0
530607,m,False,False,canada,hamilton,yhm,28,1,8,2.125,18.125,7.34,0.25,0.125,347.68,347.68,0,,2,1,2,2,0.75,0.25,180.5,180.5,636.5,0,,2,2,1.0,984.1800000000001,1968.385,6,2,0,0,0,0,0,2,6,0,1,1,0,0,0,0,0,0,0,0,1,1,0
530625,f,False,True,usa,reno,rno,44,1,8,1.875,15.875,7.78125,0.25,0.125,262.89,262.89,1,0.1,2,1,2,2,1.375,0.25,150.0,150.0,831.5,2,0.125,2,2,1.75,1094.3899999999999,1469.375,6,2,0,0,0,0,0,2,6,0,0,0,1,1,0,0,0,0,0,1,0,1,0
530627,f,False,False,usa,shreveport,shv,40,1,7,1.2857142857142858,10.571428571428571,5.928571428571429,0.2857142857142857,0.14285714285714285,264.56,264.56,3,0.08333333333333333,2,1,2,2,0.5714285714285714,0.14285714285714285,221.0,198.9,795.6,1,0.1,1,2,1.2857142857142858,1124.27,1477.69,5,1,0,0,1,0,0,2,5,0,0,0,1,0,1,0,0,0,0,1,0,1,0
530633,m,True,False,usa,madison,msn,64,1,8,1.625,14.0,7.615,0.0,0.0,,,2,0.07500000000000001,0,0,0,0,0.0,0.0,,,,1,0.05,0,0,0.0,,,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
